codanum,autovpkcodastr,autovbycoda,mismatchN,mismatchpct,meandist_pk1,meandist_pk2,meandiff_pk1,meandiff_pk2,focal,whale,codatype,Duration,handv,URN,AIS_Data
4933,iiiii,i,0,0.0,175.78125,117.1875,175.78125,58.59375,True,ATWOOD,1+1+3,0.89825,i,0,0
4934,iiiii,i,0,0.0,175.78125,175.78125,175.78125,117.1875,True,ATWOOD,1+1+3,0.865575,i,0,0
4935,iiiii,i,0,0.0,0.0,234.375,0.0,58.59375,True,ATWOOD,1+1+3,0.8583166,i,0,0
4936,iiiii,i,0,0.0,58.59375,117.1875,117.1875,58.59375,True,ATWOOD,1+1+3,0.8619416,i,0,0
4937,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,0.838825,i,0,0
4938,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,0.8447333,i,0,0
4939,iiiii,i,0,0.0,117.1875,175.78125,58.59375,58.59375,True,ATWOOD,1+1+3,0.8275417,i,0,0
4940,iiiii,i,0,0.0,175.78125,58.59375,58.59375,58.59375,True,ATWOOD,1+1+3,0.8468334,i,0,0
4941,iiiii,i,0,0.0,234.375,175.78125,58.59375,58.59375,True,ATWOOD,1+1+3,1.0484083,i,0,0
4942,iiiii,i,0,0.0,351.5625,58.59375,117.1875,117.1875,True,ATWOOD,1+1+3,0.9956333,i,0,0
4943,iiiii,i,0,0.0,234.375,234.375,58.59375,58.59375,True,ATWOOD,1+1+3,0.9803084,i,0,0
4944,iiiii,i,0,0.0,0.0,117.1875,0.0,58.59375,True,ATWOOD,1+1+3,0.9525416,i,0,0
4945,iiiii,i,0,0.0,234.375,58.59375,234.375,58.59375,True,ATWOOD,1+1+3,1.0598584,i,0,0
4946,iiiii,i,0,0.0,117.1875,58.59375,234.375,58.59375,True,ATWOOD,1+1+3,1.0668667,i,0,0
4947,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,1.0691167,i,0,0
4948,iiiii,i,0,0.0,175.78125,0.0,175.78125,0.0,True,ATWOOD,1+1+3,1.0382417,i,0,0
4949,iiiii,i,0,0.0,0.0,117.1875,0.0,117.1875,True,ATWOOD,1+1+3,0.9752834,i,0,0
4958,iiiii,i,0,0.0,0.0,58.59375,0.0,58.59375,True,ATWOOD,1+1+3,0.8768083,i,0,0
4959,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,ATWOOD,1+1+3,0.8888416,i,0,0
4960,iiiiii,i,0,0.0,281.25,515.625,562.5,375.0,True,ATWOOD,6-NOISE,1.060625,i,0,0
4985,aaaaaaaaa,a,0,0.0,146.484375,,117.1875,,True,ATWOOD,9i,0.39305,a,0,1
4986,aaaaaaaa,a,0,0.0,200.89285714285714,,33.482142857142854,,True,ATWOOD,8i,0.3561833,a,0,1
4987,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,5R1,0.3098333,a,0,1
4988,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,5R1,0.341425,a,0,1
4989,aaaaaa,a,0,0.0,93.75,,140.625,,True,ATWOOD,6i,0.3734917,a,0,1
4990,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,0.3405417,a,0,1
4991,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,5R1,0.3358584,a,0,1
4992,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,5R1,0.3282583,a,0,1
4993,aaaaa,a,0,0.0,292.96875,,175.78125,,True,ATWOOD,5R1,0.3341,a,0,1
4994,aaaaa,a,0,0.0,468.75,,117.1875,,True,ATWOOD,5R1,0.317175,a,0,1
4995,aaaaaa,a,0,0.0,281.25,,140.625,,True,ATWOOD,6i,0.390875,a,0,1
4996,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,5R1,0.3297916,a,0,1
4997,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,5R1,0.3384333,a,0,1
4998,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,5R1,0.3479833,a,0,1
4999,aaaaaa,a,0,0.0,281.25,,140.625,,True,ATWOOD,6i,0.4075167,a,0,1
5012,aaaaaa,a,0,0.0,140.625,,140.625,,True,ATWOOD,6i,0.419425,a,0,1
5013,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,0.3266,a,0,1
5014,aaaaa,a,0,0.0,468.75,,117.1875,,True,ATWOOD,5-NOISE,0.3596916,a,0,1
5015,aaaaaa,a,0,0.0,281.25,,140.625,,True,ATWOOD,6i,0.3793583,a,0,1
5018,iiiiii,i,0,0.0,140.625,140.625,93.75,93.75,True,ATWOOD,6-NOISE,1.2175333,i,0,1
5019,iiiii,i,0,0.0,234.375,175.78125,58.59375,58.59375,True,ATWOOD,1+1+3,1.031875,i,0,1
5020,iiiii,i,0,0.0,175.78125,234.375,117.1875,58.59375,True,ATWOOD,1+1+3,0.9328,i,0,1
5021,iiiii,i,0,0.0,0.0,117.1875,0.0,117.1875,True,ATWOOD,1+1+3,0.9238417,i,0,1
5022,iiiia,?,1,0.2,0.0,,0.0,,True,ATWOOD,1+1+3,0.9870084,i,0,1
5023,iiiaa,?,2,0.4,0.0,,0.0,,True,ATWOOD,1+1+3,0.9885917,i,0,1
5024,iiiii,i,0,0.0,58.59375,0.0,117.1875,0.0,True,ATWOOD,1+1+3,0.9898417,i,0,1
5025,iiiiia,?,1,0.16666666666666666,140.625,,140.625,,True,ATWOOD,6-NOISE,1.2446417,i,0,1
5026,iiiii,i,0,0.0,58.59375,410.15625,117.1875,117.1875,True,ATWOOD,1+1+3,1.1383333,i,0,1
5027,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,1.13705,i,0,1
5028,iiiii,i,0,0.0,0.0,175.78125,0.0,175.78125,True,ATWOOD,1+1+3,1.1143331,i,0,1
5029,iiiii,i,0,0.0,175.78125,175.78125,58.59375,58.59375,True,ATWOOD,1+1+3,1.0642667,i,0,1
5030,iiiaa,?,2,0.4,0.0,,0.0,,True,ATWOOD,1+1+3,1.0549583,i,0,1
5031,aaaaaaaa,a,0,0.0,100.44642857142857,,66.96428571428571,,True,ATWOOD,8D,1.4049917,a,0,1
5036,iiiii,i,0,0.0,58.59375,58.59375,117.1875,117.1875,True,ATWOOD,1+1+3,0.90795,i,0,1
5037,iiiii,i,0,0.0,0.0,117.1875,0.0,58.59375,True,ATWOOD,1+1+3,0.8891166,i,0,1
5038,iiiii,i,0,0.0,410.15625,117.1875,117.1875,175.78125,True,ATWOOD,1+1+3,0.8545083,i,0,1
5039,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,0.8804833,i,0,1
5040,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,0.8843917,i,0,1
5041,iaaaa,?,1,0.2,175.78125,,234.375,,True,ATWOOD,1+1+3,0.8801833,,0,1
5063,aaaaaa,a,0,0.0,984.375,,281.25,,True,ATWOOD,6i,0.4051,a,0,1
5064,aaaaa,a,0,0.0,468.75,,117.1875,,True,ATWOOD,5R1,0.3193417,a,0,1
5065,aaaaa,a,0,0.0,937.5,,234.375,,True,ATWOOD,5R1,0.3226834,a,0,1
5066,aaaaaa,a,0,0.0,796.875,,234.375,,True,ATWOOD,6i,0.3707417,a,0,1
5067,aaaaa,a,0,0.0,117.1875,,175.78125,,True,ATWOOD,5R1,0.3498417,a,0,1
5068,aaaaa,a,0,0.0,410.15625,,175.78125,,True,ATWOOD,5-NOISE,0.4289,a,0,1
5069,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,0.3549083,a,0,1
5070,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,0.361125,a,0,1
5071,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,5R1,0.3395083,a,0,1
5072,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,0.38335,a,0,1
5073,aaaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,6i,0.3901584,a,0,1
5074,aaaaa,a,0,0.0,58.59375,,58.59375,,True,ATWOOD,5-NOISE,0.4190967,a,0,1
5086,aaaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,6-NOISE,1.040589,a,0,1
5087,aaaaaa,a,0,0.0,140.625,,140.625,,True,ATWOOD,6-NOISE,1.2605093,a,0,1
5088,aaaaaaaaaa,a,0,0.0,26.041666666666668,,52.083333333333336,,True,ATWOOD,10R,1.8615024,a,0,1
5089,aiiii,?,1,0.2,0.0,,0.0,,True,ATWOOD,1+1+3,0.8975,i,0,1
5090,aiaii,?,2,0.4,0.0,,0.0,,True,ATWOOD,1+1+3,0.9174917,i,0,1
5091,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,0.9704917,a,0,1
5092,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,1.0154607,a,0,1
5093,aaaaa,a,0,0.0,117.1875,,117.1875,,True,ATWOOD,1+1+3,1.1311156,a,0,1
5094,iaaaa,?,1,0.2,2285.15625,,644.53125,,True,ATWOOD,1+1+3,1.1443636,a,0,1
5095,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,1+1+3,1.2213475,a,0,1
5096,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,1+1+3,1.2376598,a,0,1
5119,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.2470963,a,0,1
5120,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.2423655,a,0,1
5121,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,1+1+3,1.2840083,a,0,1
5122,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.2476267,a,0,1
5123,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.20455,a,1,-1
5124,aaaaa,a,0,0.0,351.5625,,117.1875,,True,ATWOOD,1+1+3,1.3499,a,1,-1
5125,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,1+1+3,1.4196084,a,1,-1
5126,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.3377519,a,1,-1
5127,aaaaaa,a,0,0.0,234.375,,93.75,,True,ATWOOD,6-NOISE,0.9990958,a,1,-1
5128,aaaaaaaa,a,0,0.0,200.89285714285714,,133.92857142857142,,True,ATWOOD,8D,1.6578432,i,1,-1
5129,aaaaaaa,a,0,0.0,78.125,,117.1875,,True,ATWOOD,7D2,1.4578167,i,1,-1
5130,iiiiiiiai,?,1,0.1111111111111111,29.296875,,58.59375,,True,ATWOOD,9-NOISE,1.709325,i,1,-1
5160,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,0.3293314,a,1,-1
5161,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,0.317,a,1,-1
5162,aaaaa,a,0,0.0,410.15625,,234.375,,True,ATWOOD,5R1,0.3385,a,1,-1
5163,aaaaa,a,0,0.0,703.125,,234.375,,True,ATWOOD,1+1+3,0.767025,a,1,-1
5164,aiaia,?,2,0.4,1464.84375,,1289.0625,,True,ATWOOD,1+1+3,0.7648167,i,1,-1
5165,aaaaa,a,0,0.0,175.78125,,175.78125,,True,ATWOOD,1+1+3,0.77085,a,1,-1
5166,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,1+1+3,0.78275,a,1,-1
5167,aiaii,?,2,0.4,1933.59375,,1933.59375,,True,ATWOOD,1+1+3,0.7545333,a,1,-1
5168,aaiia,?,2,0.4,1640.625,,1582.03125,,True,ATWOOD,1+1+3,0.736125,a,1,-1
5169,aaaaaa,a,0,0.0,234.375,,46.875,,True,ATWOOD,6i,0.4052417,a,1,-1
5170,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,0.344225,a,0,1
5171,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,5R1,0.3446167,a,0,1
5172,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,5R1,0.3394666,a,0,1
5173,aaaaa,a,0,0.0,292.96875,,175.78125,,True,ATWOOD,5R1,0.3693083,a,0,1
5174,aaaaa,a,0,0.0,644.53125,,234.375,,True,ATWOOD,5R1,0.3288833,a,0,1
5175,aaaaa,a,0,0.0,703.125,,175.78125,,True,ATWOOD,5R1,0.3096166,a,0,1
5190,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,5R1,0.320125,a,0,1
5191,aaaaa,a,0,0.0,292.96875,,175.78125,,True,ATWOOD,5R1,0.3312833,a,0,1
5192,aaaaa,a,0,0.0,351.5625,,175.78125,,True,ATWOOD,5R1,0.3480166,a,0,1
5193,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,5R1,0.3535834,a,0,1
5194,aaaaaaaaaa,a,0,0.0,260.4166666666667,,78.125,,True,ATWOOD,10i,0.3961917,a,0,1
5195,aaaaaaaaa,a,0,0.0,205.078125,,29.296875,,True,ATWOOD,9i,0.3763084,a,0,1
5196,aaaaa,a,0,0.0,117.1875,,175.78125,,True,ATWOOD,1+1+3,1.3729583,a,1,-1
5197,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.4024953,a,1,-1
5198,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.363775,a,1,-1
5199,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.3564583,a,1,-1
5200,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.4225333,a,1,-1
5201,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,1.388025,a,1,-1
5202,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.348075,a,1,-1
5203,iiiaa,?,2,0.4,2343.75,,1933.59375,,True,ATWOOD,1+1+3,1.0961584,,1,-1
5204,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.13985,a,1,-1
5205,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,1.08535,a,1,-1
5206,aaaaa,a,0,0.0,58.59375,,117.1875,,True,ATWOOD,1+1+3,1.0805916,a,1,-1
5207,aaaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,6-NOISE,1.1322833,a,1,-1
5208,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.1832417,a,1,-1
5209,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.1988167,a,1,-1
5210,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,1+1+3,1.167475,a,1,-1
5212,iaaai,?,2,0.4,1699.21875,,1171.875,,True,ATWOOD,1+1+3,0.872275,a,1,-1
5233,aaaaa,a,0,0.0,175.78125,,234.375,,True,ATWOOD,1+1+3,1.33315,a,1,-1
5234,aaaaa,a,0,0.0,117.1875,,117.1875,,True,ATWOOD,1+1+3,1.3010083,a,1,-1
5235,aaaaa,a,0,0.0,292.96875,,117.1875,,True,ATWOOD,1+1+3,1.2425167,a,1,-1
5236,aaaaa,a,0,0.0,117.1875,,175.78125,,True,ATWOOD,1+1+3,1.2543334,a,1,-1
5237,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.2430583,a,1,-1
5238,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.2504167,a,1,-1
5239,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.1967584,a,1,-1
5240,aaaaa,a,0,0.0,117.1875,,117.1875,,True,ATWOOD,1+1+3,1.1905666,a,1,-1
5249,aaaaaaa,a,0,0.0,156.25,,78.125,,True,ATWOOD,7D2,1.5930834,i,1,-1
5250,aaaaaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,8D,1.7966583,i,1,-1
5256,iiiii,i,0,0.0,0.0,1464.84375,0.0,410.15625,True,ATWOOD,1+1+3,1.0424417,i,0,1
5257,iiiii,i,0,0.0,117.1875,292.96875,175.78125,117.1875,True,ATWOOD,1+1+3,1.0851666,i,0,1
5258,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,1.0513833,i,0,1
5259,iiaiiiiii,?,1,0.1111111111111111,117.1875,,58.59375,,True,ATWOOD,9-NOISE,1.3467667,i,0,1
5260,iiiii,i,0,0.0,175.78125,996.09375,58.59375,351.5625,True,ATWOOD,1+1+3,1.02805,,0,1
5261,iiiii,i,0,0.0,117.1875,0.0,117.1875,0.0,True,ATWOOD,1+1+3,1.1416667,i,0,1
5262,iiiii,i,0,0.0,58.59375,117.1875,117.1875,117.1875,True,ATWOOD,1+1+3,1.067875,i,0,1
5263,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,ATWOOD,1+1+3,1.0001916,i,0,1
5264,iiiii,i,0,0.0,0.0,292.96875,0.0,410.15625,True,ATWOOD,1+1+3,0.9890667,i,0,1
5265,iiiii,i,0,0.0,117.1875,58.59375,58.59375,117.1875,True,ATWOOD,1+1+3,0.9768084,i,0,1
5266,iiiii,i,0,0.0,0.0,117.1875,0.0,234.375,True,ATWOOD,1+1+3,0.98795,i,0,1
5267,iiiii,i,0,0.0,117.1875,175.78125,58.59375,58.59375,True,ATWOOD,1+1+3,0.989875,i,0,1
5268,iiiii,i,0,0.0,58.59375,351.5625,117.1875,527.34375,True,ATWOOD,1+1+3,1.0174917,i,0,1
5269,iiiii,i,0,0.0,58.59375,58.59375,58.59375,117.1875,True,ATWOOD,1+1+3,1.0194829,i,0,1
5270,iiiii,i,0,0.0,58.59375,0.0,58.59375,0.0,True,ATWOOD,1+1+3,1.0295,i,0,1
5271,iiiii,i,0,0.0,117.1875,58.59375,175.78125,117.1875,True,ATWOOD,1+1+3,1.0022666,i,0,1
5272,iiiii,i,0,0.0,117.1875,0.0,175.78125,0.0,True,ATWOOD,1+1+3,0.9863833,i,0,1
5273,iiiiii,i,0,0.0,140.625,0.0,140.625,0.0,True,ATWOOD,6-NOISE,1.104425,i,0,1
5274,iiiiii,i,0,0.0,93.75,187.5,93.75,140.625,True,ATWOOD,6-NOISE,1.189125,i,0,1
5275,iiiiii,i,0,0.0,187.5,140.625,140.625,46.875,True,ATWOOD,6-NOISE,1.1713916,i,0,1
5283,iiiiii,i,0,0.0,0.0,46.875,0.0,93.75,True,ATWOOD,6-NOISE,1.0057167,i,0,1
5284,aiiii,?,1,0.2,0.0,,0.0,,True,ATWOOD,1+1+3,0.8137333,i,0,1
5285,iiiii,i,0,0.0,175.78125,0.0,58.59375,0.0,True,ATWOOD,1+1+3,0.8048833,i,0,1
5286,iiiii,i,0,0.0,234.375,117.1875,58.59375,175.78125,True,ATWOOD,1+1+3,0.806575,i,0,1
5374,iiiii,i,0,0.0,117.1875,0.0,117.1875,0.0,True,ATWOOD,1+1+3,0.9815432,i,0,1
5375,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,0.9749583,i,0,1
5376,iiiii,i,0,0.0,58.59375,234.375,117.1875,58.59375,True,ATWOOD,1+1+3,0.9544916,i,0,1
5377,iiiii,i,0,0.0,58.59375,58.59375,117.1875,58.59375,True,ATWOOD,1+1+3,0.926875,i,0,1
5387,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,ATWOOD,1+1+3,1.0260833,i,0,1
5388,iiiii,i,0,0.0,0.0,175.78125,0.0,117.1875,True,ATWOOD,1+1+3,1.0279584,i,0,1
5389,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,ATWOOD,1+1+3,1.0542667,i,0,1
5397,iiiii,i,0,0.0,234.375,175.78125,58.59375,117.1875,True,ATWOOD,1+1+3,0.8390417,i,0,1
5398,iiiiii,i,0,0.0,234.375,93.75,46.875,93.75,True,ATWOOD,6-NOISE,0.9022667,i,0,1
5399,iiiii,i,0,0.0,0.0,175.78125,0.0,175.78125,True,ATWOOD,5-NOISE,0.7851834,i,0,1
5400,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,ATWOOD,5-NOISE,0.7542584,i,0,1
5401,iiiii,i,0,0.0,0.0,234.375,0.0,58.59375,True,ATWOOD,1+1+3,0.76985,i,0,1
5402,iiiii,i,0,0.0,234.375,234.375,58.59375,58.59375,True,ATWOOD,1+1+3,0.7580584,i,0,1
5403,iiiii,i,0,0.0,234.375,410.15625,58.59375,234.375,True,ATWOOD,1+1+3,0.775775,i,0,1
5404,iiiii,i,0,0.0,0.0,58.59375,0.0,117.1875,True,ATWOOD,1+1+3,0.7687,i,0,1
5405,iiiii,i,0,0.0,234.375,117.1875,58.59375,175.78125,True,ATWOOD,1+1+3,0.7850166,i,0,1
5406,iiiii,i,0,0.0,234.375,0.0,58.59375,0.0,True,ATWOOD,1+1+3,0.7852417,i,0,1
5407,iiiii,i,0,0.0,234.375,0.0,58.59375,0.0,True,ATWOOD,1+1+3,0.8296416,i,0,1
5408,iiiii,i,0,0.0,234.375,234.375,58.59375,58.59375,True,ATWOOD,1+1+3,0.862775,i,0,1
5409,iiiii,i,0,0.0,117.1875,0.0,234.375,0.0,True,ATWOOD,1+1+3,0.8768917,i,0,1
5410,iiiii,i,0,0.0,1230.46875,1289.0625,585.9375,937.5,True,ATWOOD,1+1+3,0.8805834,i,0,1
5438,aaaaa,a,0,0.0,468.75,,117.1875,,True,ATWOOD,5R1,0.4203084,a,1,-1
5439,aaaaa,a,0,0.0,527.34375,,234.375,,True,ATWOOD,1+1+3,0.7464,a,1,-1
5440,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,0.793675,a,1,-1
5441,aaaaa,a,0,0.0,117.1875,,234.375,,True,ATWOOD,1+1+3,0.7660833,a,1,-1
5442,aaaaa,a,0,0.0,117.1875,,117.1875,,True,ATWOOD,1+1+3,0.759325,a,1,-1
5443,aaaaa,a,0,0.0,292.96875,,234.375,,True,ATWOOD,1+1+3,0.7812167,a,1,-1
5444,aaaaa,a,0,0.0,878.90625,,351.5625,,True,ATWOOD,1+1+3,0.89385,a,1,-1
5445,aaaaa,a,0,0.0,351.5625,,175.78125,,True,ATWOOD,1+1+3,0.956275,a,1,-1
5446,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,0.9456667,a,1,-1
5447,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,0.9677416,a,1,-1
5448,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,0.9564333,a,1,-1
5449,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,0.9585084,a,1,-1
5450,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.0144083,a,1,-1
5451,aaaaa,a,0,0.0,58.59375,,58.59375,,True,ATWOOD,1+1+3,1.033875,a,0,1
5452,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.0366667,a,0,1
5453,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.0271166,a,0,1
5454,aaaaa,a,0,0.0,175.78125,,175.78125,,True,ATWOOD,1+1+3,1.0380166,a,0,1
5455,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.0521083,a,0,1
5456,aaaaa,a,0,0.0,58.59375,,58.59375,,True,ATWOOD,1+1+3,1.0684583,a,0,1
5457,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.0656083,a,0,1
5458,aaaaa,a,0,0.0,175.78125,,175.78125,,True,ATWOOD,1+1+3,1.04845,a,0,1
5459,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.0675417,a,0,1
5460,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,1+1+3,1.0302917,a,0,1
5461,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.018925,a,0,1
5462,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.1263333,a,0,1
5463,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,5-NOISE,1.2020583,a,0,1
5464,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.034075,a,0,1
5465,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.0480417,a,0,1
5466,aaaaa,a,0,0.0,410.15625,,175.78125,,True,ATWOOD,1+1+3,1.0299167,a,0,1
5467,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,1.0887333,a,0,1
5468,aaaaa,a,0,0.0,175.78125,,117.1875,,True,ATWOOD,1+1+3,1.0520833,a,0,1
5469,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.07485,a,0,1
5470,aaaaa,a,0,0.0,585.9375,,234.375,,True,ATWOOD,1+1+3,0.8958917,a,0,1
5471,aaaaa,a,0,0.0,117.1875,,175.78125,,True,ATWOOD,1+1+3,0.8544901,a,0,1
5472,aaaaa,a,0,0.0,117.1875,,117.1875,,True,ATWOOD,1+1+3,0.84825,a,0,1
5473,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,0.8334932,a,0,1
5474,aaaaa,a,0,0.0,58.59375,,58.59375,,True,ATWOOD,1+1+3,0.821225,a,0,1
5475,aaaaa,a,0,0.0,351.5625,,117.1875,,True,ATWOOD,1+1+3,0.83,a,0,1
5476,aaaaa,a,0,0.0,351.5625,,117.1875,,True,ATWOOD,1+1+3,0.8683833,a,0,1
5477,aaaa,a,0,0.0,234.375,,78.125,,True,ATWOOD,4-NOISE,0.7185,a,0,1
5478,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,0.9305667,a,0,1
5479,aaaaa,a,0,0.0,410.15625,,234.375,,True,ATWOOD,1+1+3,0.9664,a,0,1
5480,aaaaaaa,a,0,0.0,468.75,,78.125,,True,ATWOOD,7-NOISE,1.1172917,a,0,1
5481,aaiai,?,2,0.4,1289.0625,,2050.78125,,True,ATWOOD,1+1+3,0.8844583,,0,1
5482,aiiii,?,1,0.2,1230.46875,,410.15625,,True,ATWOOD,1+1+3,0.9230333,,0,1
5483,iaiii,?,1,0.2,878.90625,,1757.8125,,True,ATWOOD,1+1+3,0.9025667,,0,1
5611,aaaaa,a,0,0.0,527.34375,,410.15625,,True,ATWOOD,1+1+3,1.1183506,a,0,1
5612,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,0.9721834,a,0,1
5613,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.0742847,a,0,1
5642,aaaaa,a,0,0.0,585.9375,,234.375,,True,ATWOOD,1+1+3,1.235475,a,0,1
5643,aaaaa,a,0,0.0,58.59375,,58.59375,,True,ATWOOD,1+1+3,1.1523917,a,0,1
5644,aaaaa,a,0,0.0,117.1875,,58.59375,,True,ATWOOD,1+1+3,1.1503583,a,0,1
5645,aaaaa,a,0,0.0,175.78125,,58.59375,,True,ATWOOD,1+1+3,1.1101,a,0,1
5646,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.094825,a,0,1
5647,aaaaa,a,0,0.0,234.375,,58.59375,,True,ATWOOD,1+1+3,1.0957333,a,0,1
5648,aaaaa,a,0,0.0,0.0,,0.0,,True,ATWOOD,1+1+3,1.11915,a,0,1
5649,aaaaa,a,0,0.0,117.1875,,175.78125,,True,ATWOOD,1+1+3,1.0698667,a,0,1
